Iteration,Best_Fitness
1,-106.84885589423993
2,-107.21286895343198
3,-92.02372167070014
4,-77.55736110284593
5,-72.4767590275816
6,-69.33945683039146
7,-36.362245800079855
8,-50.699601170775495
9,-51.67159741036115
10,-34.725254908516526
11,-36.432748752794126
12,-50.4036421395261
13,-0.44739097646867665
14,-25.5853245389564
15,22.82618559927645
16,64.53616197134372
17,51.66743723097143
18,37.16727511796599
19,96.53217374314377
20,13.104514742343692
21,26.64571550560671
22,119.8330681627098
23,140.7140347558873
24,267.7017179258908
25,251.79538818247948
26,130.25850411727941
27,137.62764785557522
28,140.2792307214655
29,163.65104893096617
30,177.5813048816451
31,154.1830182601134
32,181.95681097395067
33,138.41248995161436
34,163.99965344814328
35,189.42979261277307
36,160.53323386506
37,147.3192310679759
38,206.01755746769624
39,201.2506131744762
40,186.11181416084727
41,198.06717996826336
42,247.09685514066655
43,216.55850528206824
44,246.09595314804088
45,256.7339975360593
46,238.46028928291966
47,248.89769705234238
48,225.67254307830635
49,264.1600634310949
50,264.1718402337124
51,275.43720566792746
52,239.2875997701803
53,273.39236052132054
54,270.2482662100249
55,261.0177557239816
56,260.3597078320463
57,261.5639570650603
58,284.4743482936111
59,272.76489472796015
60,261.5065235971582
61,273.86096836589957
62,280.6845571215316
63,282.4956713554161
64,270.09544839942225
65,274.56579834859053
66,267.77007832484753
67,272.6659027399778
68,264.2651109992083
69,271.62066166197303
70,284.37898106799383
71,277.4264855703178
72,276.48052066701547
73,284.0956168658421
74,279.8559445731495
75,284.52993692218615
76,263.35892190101174
77,269.3247466331277
78,276.8627078458651
79,273.8790395579088
80,279.9783868516921
81,282.67993409948406
82,288.8635511655322
83,280.6257345375941
84,274.34072470611795
85,278.91975463804476
86,272.08843648831487
87,275.3858804725547
88,281.0359275849611
89,267.4349580732826
90,276.0833608374283
91,271.93583133793055
92,272.908592944446
93,265.7925444897017
94,263.5009075882558
95,274.19083469234283
96,264.36476280885233
97,270.82788150036697
98,273.26427998609716
99,279.7404616239439
100,281.32783222746275
101,279.8511598368532
102,275.5869195021272
103,272.61583814998545
104,273.79796935840307
105,280.3874942354739
106,279.40914297646196
107,282.68729740192765
108,283.34636129286207
109,287.04837227173005
110,267.8206741367444
111,271.9332274899511
112,277.06762194016346
113,283.4555290594499
114,287.86736494280746
115,273.0913997250567
116,278.5571471933059
117,272.6569049476722
118,277.18074199233104
119,279.44807345134535
120,277.22901549674197
121,270.661675319364
122,281.1455037827304
123,278.9852985713226
124,280.6665513593125
125,278.6644534237713
126,275.62529783327176
127,280.6759705782568
128,276.5734956298925
129,284.86427119888185
130,289.6304292108525
131,290.5965711074392
132,280.11184677748145
133,282.1073573564614
134,273.1701091678327
135,283.88191019612213
136,288.21369545302514
137,283.4097128305183
138,283.00434186644014
139,284.12125832575464
140,284.97434349213034
141,288.2445800019177
142,275.35566312467415
143,274.04927583192045
144,284.10462470916247
145,283.41773089835357
146,274.9570107575436
147,281.29741959330585
148,280.1841949247225
149,285.63805568993024
150,281.81574691824034
151,278.5573955026835
152,284.49799925276784
153,279.1409317026234
154,283.1435038994278
155,283.63199034910014
156,281.37784662192024
157,279.10819870987814
158,289.46418674231575
159,278.27983032151457
160,280.63456636904834
161,279.63227552455993
162,280.11126826270606
163,282.3099875014785
164,276.26617612486217
165,277.45408581181056
166,282.4269614128993
167,286.3223336115172
168,281.114192037235
169,282.084583717812
170,287.0510014225107
171,280.6177934691439
172,277.6923312851153
173,276.7205982102556
174,272.75162823040375
175,281.14407776451964
176,287.5309835591873
177,275.5916683094958
178,282.358110372354
179,282.196827150344
180,291.1959199774898
181,285.8731479060263
182,276.00894347328324
183,284.03190563305924
184,278.65790137724383
185,288.07621230906295
186,285.9688407858602
187,282.1018119320888
188,281.48523833318916
189,286.5691852847459
190,278.5563923796226
191,283.0407738223265
192,280.0280326036466
193,277.67961123925517
194,285.957859906922
195,280.96102812622763
196,278.8698937011855
197,278.7065911349868
198,277.95350348995754
199,281.15649975220265
200,286.29239287713375
201,289.16243720922364
202,283.9645877170452
203,283.81301052601015
204,280.8514160934103
205,284.53431214998074
206,283.9119830175161
207,285.5023448845965
208,277.588764271925
209,283.0233708373007
210,283.45381006446894
211,286.11411039894244
212,281.2217109630099
213,292.0721802220272
214,287.0613402690216
215,286.9673382680322
216,288.807330619555
217,278.9671971939495
218,280.51636254341184
219,287.2468401654858
220,284.67221270904184
221,289.6405796540084
222,286.3739040897296
223,275.4261469567122
224,280.8734608623922
225,280.9872072233739
226,279.88831212932905
227,279.5272558824953
228,283.52272596807813
229,280.859425800648
230,282.5409921843837
231,290.72739147867725
232,283.73724006469354
233,280.9267038718102
234,288.02376743458865
235,285.61910353519045
236,281.2940165891333
237,277.65567939650975
238,284.9998149503448
239,282.7223038891755
240,285.54924273484295
241,278.39100051487316
242,287.83089040809944
243,280.40518891276304
244,281.11605056203143
245,285.28992745837013
246,285.5501713244771
247,291.93143905368777
248,287.1156007114851
249,286.5091385242021
250,282.82161542750094
251,278.12903768682406
252,285.78460607619274
253,286.518493400219
254,288.52966140920057
255,286.1986396293297
256,285.81847334950123
257,279.4745228768207
258,279.0017024673746
259,285.1162582272658
260,273.6123722113515
261,278.24369379909785
262,279.0643064639682
263,278.7421213197992
264,284.137151287105
265,281.7818543706123
266,294.44127894082396
267,285.3892813227115
268,282.2162946528423
269,296.8826064602626
270,291.134930762934
271,283.79275772762384
272,284.4796570610848
273,282.51767689088257
274,288.14957038734553
275,285.03604057805705
276,287.54744836214655
277,281.1229680391716
278,284.57133892592526
279,281.67715487566994
280,287.75299930839327
281,286.00660260676193
282,286.92760262440584
283,276.31079874571753
284,287.82496905014625
285,284.7007859624369
286,285.88772793942974
287,287.42905266755196
288,279.42027015411566
289,284.3481045073491
290,284.00489018899077
291,292.9852416278137
292,288.5311496972864
293,281.72537325195236
294,285.2460609866448
295,284.5648751800263
296,283.73725835498465
297,281.54390647729167
298,286.6022981625128
299,283.86677111216466
300,288.0342762699248
301,286.10035482267324
302,290.244361033768
