Iteration,Best_Fitness
1,-102.70365561960003
2,-59.45068969634967
3,-98.740400440386
4,-93.74893378022276
5,-97.85427592567196
6,-77.93950164994772
7,-75.38405223096136
8,-83.4169013169223
9,-95.44177236741322
10,-80.56980987427389
11,-48.639851804393835
12,-54.165744999475294
13,-52.13423848553587
14,-74.76149185660948
15,-27.139939356188854
16,-24.529109336104646
17,-70.74933310131965
18,-30.882291553377968
19,-48.39592107954339
20,-29.655967107714652
21,-40.996632078092134
22,-42.334522811533944
23,-56.84155407230602
24,-30.97306567795514
25,-9.077439328714178
26,-42.88239925916242
27,-29.622352866171376
28,-46.01245655750512
29,-37.49801083584974
30,-34.26620119428655
31,-27.471610848695185
32,-42.136552398331816
33,-43.444047270704274
34,-41.37295165318002
35,-41.86372599346915
36,-45.25601173640031
37,-16.79262292153669
38,-28.456926267630756
39,-23.562749315248674
40,-15.958465391853997
41,-4.5765871778375455
42,3.312420011180882
43,-12.377390101575537
44,-15.308670479584668
45,-42.04236209714567
46,-24.088995545790773
47,-32.50610387444374
48,-31.029772860883345
49,-24.55908584719263
50,-34.001422696704765
51,-40.61099074312171
52,-31.32821418254118
53,-28.82038005053638
54,-43.57206867027801
55,-9.815126234723522
56,-25.953953738345774
57,-16.554262401726994
58,-7.242531193200423
59,-4.018382417521755
60,-43.153278123991115
61,-21.302617048930706
62,-37.02253015113659
63,-15.523867373852715
64,-22.106569709904512
65,-41.62931102053644
66,-30.95635743170452
67,-19.21033905855066
68,-21.533486504433263
69,-53.42371423532179
70,-15.228552158915994
71,-19.478555310615825
72,-44.063351528751355
73,-46.01827530157594
74,-31.633796324614508
75,-31.988309856793023
76,-13.917476010452791
77,-19.26059990602217
78,-34.290695254832315
79,17.916004148843477
80,-8.044123157641971
81,-17.991014506015098
82,0.4191474120214821
83,-44.15666675515029
84,-17.037899180206125
85,1.6113959529237292
86,2.107699306211329
87,12.64292042382225
88,-6.937463876210629
89,34.795157205505014
90,0.1174970856090681
91,-20.657136604776856
92,38.29251198719069
93,36.461766585182154
94,2.7439548841532
95,4.321678750776607
96,24.654317224235534
97,33.96194689791648
98,37.793260716961434
99,37.92783260290872
100,9.856799407356668
101,21.96410808928346
102,-18.610115003088396
103,-10.581918806001775
104,16.303159791266317
105,-24.091103045168175
106,9.094907074157389
107,9.813104875422052
108,17.615470221606106
109,12.621258646631446
110,38.196126962278676
111,49.8964443254362
112,4.828169667815454
113,35.510444138527156
114,16.187343095622104
115,32.32096670974916
116,11.887904717105704
117,56.770133423251664
118,20.591610086673345
119,14.267855849706995
120,15.758208719569737
121,25.705690423935447
122,21.26507389704743
123,-6.784447329939283
124,11.615575125669707
125,17.057889523512266
126,43.1567906006811
127,60.09835403355362
128,5.92185500817506
129,56.75671119734858
130,26.94706213320878
131,17.67645192999903
132,5.862469608407037
133,10.111722291469732
134,41.0193105063304
135,59.788241962815846
136,40.75075936558156
137,54.224981813000795
138,98.72726106174055
139,31.97744954690402
140,30.247691057893388
141,71.51103923100627
142,53.46091216439449
143,52.862764273697664
144,54.663622537037135
145,38.4397296152203
146,55.01329503027115
147,17.173565056029556
148,79.40179341976422
149,73.44419051787858
150,61.7114719263919
151,44.028090733802856
152,50.59295167874238
153,62.2148026336542
154,11.72343966456748
155,42.192160748154755
156,99.66858100822859
157,38.013150934860775
158,16.10281620405172
159,36.47639451333628
160,68.44246153498975
161,105.62357977351537
162,43.862733213007644
163,64.77899381013034
164,53.33040551834118
165,42.64978330955576
166,85.67607614533874
167,74.62952772153044
168,38.51841783181693
169,86.48986894505336
170,37.18138814200217
171,148.11261433922814
172,56.730072117226584
173,111.75814854108236
174,59.18807583426805
175,92.8721919969542
176,129.79190013651169
177,95.4859563812999
178,116.72916616535034
179,99.40748161962314
180,85.65508604666456
181,141.0331240576902
182,83.17735694613916
183,102.76723493264706
184,92.70680522127813
185,48.84389128249808
186,131.32380390329573
187,140.14397114884366
188,50.33714346007925
189,56.5495658889039
190,124.3166146634134
191,90.80178879849083
192,96.80899810691598
193,100.29875994215486
194,127.2445677090393
195,92.03279104898313
196,110.20510560969664
197,134.11532387580212
198,111.72982911052716
199,75.99405541053206
200,74.44264668524235
201,75.42687976519612
202,70.90430947700739
203,82.6523218222081
204,32.87426385804351
205,76.95841036704061
206,153.49756733832973
207,68.34534815322472
208,87.09605433085044
209,69.29654145212518
210,50.4106248978491
211,96.122989179625
212,116.53303766139747
213,51.96006307323298
214,86.74946170370767
215,54.20925832598349
216,72.7092519100477
217,128.82859983656766
218,115.73620287840761
219,71.8054834184098
220,65.76385001515776
221,72.16853820810368
222,63.79895516335218
223,50.91242099583459
224,102.77638934466279
225,46.437701921808326
226,57.4109298734121
227,34.242965368403546
228,119.9427352917684
229,48.361934443931275
230,51.50817396019274
231,46.666145197106474
232,94.6520150410095
233,94.12212675984287
234,95.35155642434134
235,47.24742368063837
236,86.13895481823405
237,58.11377943225339
238,71.70035847819842
239,81.40937853418733
240,87.80053221198851
241,83.54432748978469
242,48.075299511179594
243,53.46338339464364
244,72.34122391142469
245,80.81708958820505
246,84.61850769744316
247,32.841423485045496
248,47.27228445282087
249,46.98443496443453
250,82.05587694297003
251,85.55685219172616
252,67.49064074947918
253,53.00306939827563
254,64.00464692175206
255,74.52538548921316
256,52.45856745779363
257,78.41651667687742
258,58.468825679171324
259,31.074857505445653
260,97.56919315447287
261,87.16148698500014
262,49.19995818682936
263,78.65279977617834
264,92.42198703739467
265,88.38081011748987
266,28.011207923746007
267,38.522325249054134
268,65.70235829662262
269,37.13154292657656
270,63.95308342616867
271,42.44340277553363
272,83.90367924107757
273,82.12459135511703
274,67.96950207994978
275,70.90953043258591
276,71.97144777246585
277,59.83086190056507
278,102.08752583782525
279,99.01297391106525
280,57.39928456009778
281,71.0071232042494
282,93.20362388223822
283,79.52411780759793
284,85.7023488384974
285,80.94637611712353
286,89.27630885052744
287,77.11343345910613
288,149.66395256139225
289,78.35144801937217
290,43.34307662847728
291,122.28567364115015
292,62.47642269841519
293,78.82476073734597
294,115.37702221541717
295,55.03181309719709
296,73.93366064822094
297,86.0510383732644
298,60.2660539198843
299,125.43196642018673
300,70.62281687775511
301,106.11492960425198
302,92.41920937014503
303,82.89606407746354
304,77.78746010486331
305,77.55490761375087
306,125.41781261161921
307,154.53482194575705
308,159.33292254337374
309,132.99501452064936
310,132.4818355828613
311,205.20464687802246
312,144.14725702816568
313,253.6711473492801
314,182.05575640047
315,202.2046120872182
316,222.83640272070255
317,208.80247380559413
318,203.03144594063843
319,236.21439719484277
320,228.84146429907454
321,230.80968336738678
322,240.09051112133102
323,255.0801652918855
324,266.7521377533688
325,269.30442938683683
326,251.8889441866623
327,275.104820963364
328,253.46135861936818
329,268.4284790919854
330,261.7926621155593
331,262.719601528225
332,278.2730268553592
333,264.1894215433059
334,273.1921144991464
335,270.8019190643389
336,258.1434291014448
337,268.40142889054687
338,268.15064719997577
339,265.71055689531147
340,268.9791527499754
341,272.35134149498134
342,263.9269178777489
343,278.5696888702699
344,277.4030243569141
345,267.384069747681
346,272.79158014300003
347,267.0162343713862
348,277.77631162985324
349,272.6474004889127
350,275.7242906146922
351,278.91727783886915
352,280.0566370661183
353,257.58040022907545
354,275.81557098944467
355,264.01762346615317
356,274.8621178849286
357,266.3275592178369
358,263.1392158963604
359,257.54577045505306
360,275.29182363741046
361,271.73181124768064
362,272.10419002497815
363,266.3806612332286
364,272.8417750029591
365,272.06913116692095
366,250.32317607042424
367,262.61681967779793
368,272.3766404272286
369,270.0093812713518
370,265.1178131413031
371,282.59748627408743
372,266.9056500739453
373,274.26601521964415
374,270.05907928365195
375,266.4996983193632
376,271.97501627048854
377,278.1528985114063
378,277.9432289566249
379,266.74428938836473
380,278.9877546337331
381,280.19064575799916
382,274.3447462915152
383,279.26209832878527
384,285.3912224459788
385,271.51801001791335
386,277.6065910901278
387,268.880297662872
388,283.4082765347567
389,282.23452730587246
390,275.92333882247743
391,276.94468005859824
392,277.5882978128474
393,268.2114127221861
394,274.7500625587648
395,280.000517639486
396,285.08715587905937
397,278.0807232990859
398,278.877774591138
399,285.0407082375352
400,275.0945851694226
