Iteration,Best_Fitness
96,-0.9320785210804672
97,9.958658290106538
98,-44.474739594374235
99,-2.163850589868281
100,-45.109444638581955
101,-24.12730502963471
102,17.96757584827055
103,32.59846105731417
104,-23.852420336196158
105,-41.0562889669696
106,-11.139978521851917
107,-1.34810704805125
108,-31.786581300034936
109,-29.27864276444915
110,-17.5488996940814
111,-10.167778875436746
112,-19.86699524744866
113,-42.42274942758408
114,-30.976474076318375
115,-17.765334116567885
116,-30.709199301982476
117,-33.48243935319964
118,-22.641364980296167
119,-14.492700685305703
120,-33.588091129593025
121,-26.06251247794221
122,-23.670258221661562
123,-23.894882956113655
124,-12.395990497664563
125,-18.033378780903945
126,12.957895430313268
127,-31.011023548503204
128,-4.174029073946748
129,-7.442117623412304
130,-2.3225890220017105
131,-15.567024477089529
132,70.17572246763014
133,-2.2398379463792706
134,25.547840678139956
135,33.378751671508844
136,32.059030461369986
137,10.298457858607916
138,11.91465209441597
139,42.36728476078967
140,33.547574173064156
141,28.689482198060325
142,37.243359118206044
143,25.442830790796272
144,74.09786531968754
145,16.480881389954156
146,48.16699616758699
147,35.45260689892491
148,21.829568296260522
149,35.7574630200867
150,85.51639437077459
151,42.68578951195754
152,12.740779308612037
153,60.348433768247375
154,92.25848534857167
155,76.09976464872538
156,59.40839600317086
157,71.81623228782463
158,78.87275045470498
159,65.5614290205285
160,50.52917482239861
161,106.31685217844772
162,43.69452255021529
163,60.36858110750633
164,45.390110885467614
165,36.488225254607926
166,49.22417148932766
167,46.6307053176941
168,57.49997022174633
169,90.43213364115144
170,77.71142967886544
171,44.39534558203666
172,55.463125922221934
173,43.05896088472631
174,24.662014027196705
175,66.91149468969508
176,87.8237618088223
177,60.55478247079692
178,94.71942192453537
179,46.16991084930897
180,41.059553727166666
181,83.02282690696481
182,80.37714232277379
183,96.55206722150463
184,86.78212095107975
185,59.06161362574919
186,116.0103196660342
187,103.46659698416033
188,148.89144804465909
189,107.00136275937666
190,89.63664091551576
191,133.5840629592411
192,141.59918384937822
193,143.1771957323208
194,110.80405869959085
195,163.67742694283274
196,127.80088938688837
197,162.41052276447311
198,146.0895694990666
199,157.39448098733533
200,144.02669526109537
201,167.11649193361103
202,154.62208255398605
203,159.56268963811436
204,177.92887417903086
205,206.13431042736457
206,165.4832371829613
207,165.1047065006164
208,155.67184968375858
209,208.40380420547825
210,192.00875110664444
211,132.63089860084528
212,126.3058897161748
213,177.7569215526102
214,187.61680632073285
215,179.7947849782477
216,210.43371229172072
217,227.07053447408953
218,220.5571419052002
219,210.96847331966555
220,204.37252088581818
221,201.36112735303172
222,210.35864116341145
223,224.8120732176936
224,193.1918301683723
225,218.01457978730787
226,221.84923080319453
227,224.4783882677795
228,220.1355635415618
229,215.43450616609357
230,225.71841491743402
231,211.28028830287903
232,221.17664691405452
233,222.07577527544422
234,202.90598600545087
235,244.8127462324697
236,232.63767259378136
237,234.1856052548755
238,202.01120398228304
239,227.81093646062635
240,229.22897843478736
241,251.54694668876496
242,245.29436738671657
243,243.9362723135094
244,259.4125458799296
245,233.33601695091033
246,226.66048198948542
247,243.1601932460932
248,231.9156334850205
249,241.5337178990118
250,225.2372221113295
251,219.90501327678356
252,247.5656197432166
253,216.15312773730153
254,228.46587614997853
255,227.57144388174953
256,221.757357727201
257,226.23755408016396
258,230.41644271891855
259,235.27842003044248
260,235.1040949675148
261,225.91571361184066
262,241.17538954054163
263,237.24927551631095
264,243.41624768688462
265,235.00323110666915
266,239.4481201720489
267,235.8056295712468
268,224.97984556800375
269,241.43503298587666
270,228.70093616584364
271,237.45115812672125
272,225.29667888499085
273,231.34079745990385
274,220.27670909033674
275,233.63068121330008
276,240.7953160253618
277,213.92482908080902
278,238.2872508863715
279,238.41940301545637
280,228.6907615394287
281,248.28291433731994
282,235.2624456601706
283,231.82237996805011
284,247.4212010787267
285,236.04760449614687
286,239.63833563879425
287,240.28316887830925
288,242.04588458385783
289,240.5956907454767
290,241.0661958285331
291,241.42136865798003
292,255.06823560535014
293,248.616078735682
294,247.44270267431756
295,245.01575750855463
296,236.0552567508481
297,236.77419046769745
298,235.9561837122313
299,239.97669215339175
300,228.18395065925398
301,231.13541243860723
302,238.49378885140368
303,236.48660117372424
304,238.18235881384015
305,266.75329510563535
306,231.20883616794467
307,238.33818980579682
308,225.30697269547372
309,229.72824133875412
310,223.953395805287
311,236.6332404637188
312,233.2797570434978
313,246.59413650960101
314,237.67957715185042
315,239.58663321928125
316,222.37173772021256
317,236.80750824174206
318,242.55254255086433
319,248.0283466966533
320,244.82228466858288
321,256.8241355985384
322,255.12595140089752
323,250.11954769465933
324,268.2463374051069
325,246.85719407436085
326,251.49855889439763
327,265.95090018957455
328,237.51785218248747
329,244.85022461509624
330,256.23359998373587
331,272.9807307408141
332,253.54202597464655
333,263.0771409687164
334,264.7101864198489
335,265.8461545549225
336,273.42297096920225
337,278.03343813480103
338,281.6897528223971
339,273.87771305741586
340,275.5782652425499
341,281.0724544564006
342,278.2948500562188
343,273.1366683681108
344,271.3743909762913
345,274.37239367950895
346,268.15196446974085
347,274.9284145839197
348,276.1282278453104
349,278.8711966661912
350,270.74800317027285
351,275.93750952582485
352,276.2959371710707
353,275.26887560588335
354,272.77719234635924
355,276.6782806558034
356,272.2282174607718
357,281.14501369711434
358,278.85518976635274
359,274.28357261657027
360,274.56804575143224
361,276.30735975213054
362,281.3229593010652
363,269.9552120398807
364,274.6943958403864
365,271.7967184161292
366,281.15268847293567
367,277.26931283159126
368,271.0860932384152
369,275.42181084134086
370,274.13644338170917
371,273.21204282698216
372,281.63944982800723
373,271.1366220405679
374,273.51312785578955
375,274.40432257825603
376,276.6766275288544
377,274.2968491028133
378,273.8897629385995
379,279.59696189706017
380,273.8618893505264
381,268.065094389471
382,277.4175619274908
383,281.9238767312828
384,281.51808014354776
385,276.674658962084
386,273.8014643151924
387,274.04618342601293
388,278.55500225710676
389,270.23669203361754
390,271.40757276219176
391,291.78535186635526
392,278.80945321781144
393,283.5112935556471
394,279.2550570277464
395,274.40665332226763
396,281.0971544940506
397,287.79790027288175
398,279.88184684194874
399,284.8335590372926
400,271.0117600280136
