Iteration,Best_Fitness
1,-63.19013769530672
2,-98.79579900497794
3,-75.26759808534455
4,-92.15124653294889
5,-94.77796525781514
6,-94.70530312105946
7,-98.5609228550528
8,-42.44419438653636
9,-98.60646545880425
10,-85.91262213861496
11,-88.61304116479877
12,-87.70214440358953
13,-65.82762746984395
14,-51.48399366811266
15,-47.42380552437994
16,-32.685672859666546
17,-37.334037859790236
18,-20.366434588310717
19,-35.081171698053694
20,-0.38527694116811234
21,15.805256038682211
22,52.44757199473416
23,5.666524293941575
24,21.865562071381135
25,83.72646063246138
26,75.50847855736465
27,31.119026240672657
28,17.539344829630743
29,89.82449296626524
30,30.155741396093667
31,64.26684616925287
32,101.53712670860935
33,62.57120581041231
34,98.46077068288822
35,108.60628105879275
36,105.9741831771606
37,141.8934318018399
38,132.15539276042335
39,131.04156319827086
40,118.03507062766937
41,123.16817782703568
42,113.81478480215614
43,125.73540802205325
44,154.25136672658707
45,156.11141632500363
46,199.41170157851903
47,221.57667533591888
48,224.40419159570465
49,275.4421732005841
50,217.95606382690798
51,242.48197020131187
52,239.07239362772324
53,263.38371484607393
54,270.3998770279364
55,286.75550708322004
56,276.1288554909061
57,277.6505158047668
58,258.61341179209455
59,263.0425046017184
60,258.29945130131813
61,272.3149037025232
62,275.68591379660376
63,272.57218357805687
64,263.63468088542925
65,273.1300362254167
66,263.93027027061595
67,279.7461925878426
68,275.7576494106811
69,275.50030601254645
70,280.4710968032725
71,279.2228311006014
72,282.43425422514076
73,269.20010661207806
74,282.88413058460407
75,284.79223958061937
76,272.6219578650977
77,273.83165918039435
78,273.78062825806035
79,277.47692387022977
80,271.251764548951
81,277.94707109912787
82,274.3312422814251
83,280.90382537135275
84,271.27623531175544
85,273.61910133261324
86,273.50775594965086
87,270.26745552292385
88,280.16764741030767
89,275.4024968874205
90,271.9727756903636
91,271.2499032589311
92,273.83378746037573
93,286.181662864973
94,272.2212990825436
95,282.0750833630941
96,285.5240434364714
97,284.70794737030724
98,259.1574024726311
99,278.7768555998015
100,268.63627324758295
101,281.261073027933
102,287.96732768800973
103,270.78262320844567
104,267.3676477533606
105,284.02968004490145
106,288.1393795676763
107,283.2822688158938
108,275.7053291202601
109,268.18623207686187
110,277.45606779113143
111,278.1743562038931
112,277.5226005464224
113,272.1228253923209
114,271.017335555913
115,270.5718834910715
116,284.050493048288
117,278.80737765454637
118,279.32680811123817
119,281.3652090941065
120,289.5991984104834
121,276.2958262339181
122,279.61104284224047
123,285.2709245565881
124,279.1738947373798
125,284.7638307443723
126,280.84860861900904
127,278.21764772460665
128,276.7737143434409
129,285.0677272945026
130,277.70079927138784
131,278.73465486320276
132,279.42437839639445
133,290.5092850962009
134,279.2987728942891
135,284.8750234895344
136,282.0173933943112
137,281.5201339559142
138,281.4785071115533
139,275.01735295321515
140,280.77786141688597
141,280.08172702610176
142,281.6509169850582
143,278.01486019659126
144,276.3290272116787
145,281.497427180041
146,276.7856303207854
147,277.73580836983444
148,279.35702524814485
149,280.71920309946654
150,274.7556589130092
151,281.96129061876707
152,284.380086164056
153,280.4218642639904
154,271.94594072642474
155,278.7478551882785
