Iteration,Best_Fitness
1,-115.36189237484686
2,-100.77326078542922
3,-111.17573707961742
4,-66.15272638253003
5,-112.05301985502629
6,-86.76821101078181
7,-96.24748043156836
8,-77.62715865308192
9,-81.68436539673837
10,-91.6673274410501
11,-91.65447680315644
12,-101.28046463489623
13,-96.45238625080921
14,-64.2507481504006
15,-85.72202903677821
16,-93.43628109229252
17,-99.10879898651183
18,-42.894093196533234
19,-79.04001778827622
20,-84.25101798612275
21,-86.55848738924414
22,-49.660594229942625
23,-86.32237712313004
24,-84.9021037170796
25,-90.79889446838035
26,-96.86625840442632
27,-80.39035110094663
28,-65.4678636329273
29,-81.92389266748741
30,-54.52319341988817
31,-73.82121189744542
32,-52.44623785820126
33,-53.16299175818095
34,-65.61628733258755
35,-56.23646509817877
36,-39.642367749028864
37,-23.890312708742787
38,-20.783740534752944
39,-28.87936470336777
40,-24.697383102518835
41,-23.226844603024823
42,-0.02586685936721409
43,-7.150648172238507
44,-19.492191498104177
45,-8.400827696679428
46,-17.480776373651075
47,-5.7275564415667
48,7.148910163875951
49,10.617814746780292
50,22.22533733553586
51,11.611649971835053
52,0.05187476164606153
53,24.12372028474976
54,27.357479061792652
55,40.55893995566017
56,33.50413658444275
57,9.742404545782287
58,24.18693156872397
59,5.884568591765929
60,20.904122586882057
61,3.8787487386672965
62,-6.1500133432876805
63,70.61116063638022
64,60.95367602846461
65,24.9129646885884
66,34.275279750911515
67,28.916575509739154
68,56.8929668007756
69,49.83277283003544
70,23.349022397696437
71,36.146572956234436
72,51.46398559150221
73,32.99628682118443
74,35.31646173028098
75,5.952985454687361
76,43.20071758188546
77,31.28112328146392
78,26.76030814795565
79,24.956876139632676
80,26.731320765823018
81,16.34586257391333
82,19.688368526994502
83,21.903514017368416
84,48.144655061514655
85,65.32803369840364
86,45.53650709684418
87,60.054129989225906
88,55.88874707824259
89,69.73571472060421
90,65.66672599284092
91,89.09712378686717
92,69.94294053022635
93,68.59231556336186
94,55.73178648622159
95,115.99895654108609
96,144.94243824986654
97,134.9361109727834
98,99.49568767736949
99,93.55115346621585
100,100.17285294899739
101,100.49719988762162
102,137.8948552099205
103,138.11923032720085
104,123.83382669951516
105,119.74342216456697
106,132.29106429242745
107,167.00608012537398
108,169.38001104274917
109,167.06142428854315
110,126.19956313873482
111,119.17645554136543
112,147.46132206164546
113,154.94860531049602
114,137.1430889269553
115,163.09480229754587
116,175.38173829288206
117,172.63784640452772
118,173.45658111381744
119,162.33655014591392
120,147.2302650718351
121,154.84058737354718
122,166.0629545623196
123,187.95957941217506
124,169.98897236128067
125,160.3457039547158
126,178.48621520431425
127,181.78234418279243
128,148.21545777935324
129,195.1932877385112
130,203.51727696562955
131,165.6514178936755
132,189.0337542910538
133,176.77710391846836
134,170.42021359516642
135,197.4384960586277
136,176.53074800823128
137,202.5225481616082
138,186.91695617260837
139,188.4440815832444
140,211.76714096295663
141,177.09341663537484
142,194.7396166282137
143,229.3866137542901
144,191.40693338203408
145,224.0660296447132
146,190.44856581784126
147,182.19404505547453
148,221.27816693191238
149,197.85650914697723
150,188.06204469397537
151,194.38228391842412
152,218.6525451572956
153,209.41128522742025
154,242.6076768832054
155,188.20027589823582
156,199.96721871717403
157,223.94631508242975
158,203.99982725997828
159,230.46722001440966
160,197.0915236642613
161,235.4879914118291
162,202.1013147976746
163,208.4752787192612
164,196.87822251975012
165,216.36647565796997
166,203.0011953291562
167,229.22232524628922
168,211.72314793690285
169,218.46881901815973
170,202.45123437276095
171,216.70192340515382
172,217.20056168481673
173,220.36349823800484
174,244.2264013428347
175,219.31809651779741
176,229.77993370235762
177,217.1665973555993
178,238.31544170930928
179,207.21720387391824
180,217.18672049558418
181,217.38801515136873
182,245.6857569770438
183,253.39185818281436
184,243.07387616925863
185,195.10536823578244
186,224.35671344442508
187,202.9373401680996
188,201.05173799971266
189,214.2917006905205
190,220.64559282812735
191,207.36027837068946
192,221.77139448200887
193,223.55195003533026
194,212.0615229447363
195,216.70437527826402
196,234.01409186060718
197,218.0405954168209
198,226.6464769810595
199,226.85507538046318
200,218.19450090888387
201,206.57563058849547
202,226.75005804049107
203,246.21561063258113
204,245.50889160980154
205,250.6842013183968
206,242.1372672033546
207,221.3831951067932
208,237.30679783389087
209,237.0590691075788
210,229.45892129649332
211,235.6145679670354
212,242.764847989138
213,256.6650165743065
214,239.57018775212578
215,254.88820827460296
216,242.88540540012482
217,249.39585486442238
218,246.86443945516484
219,252.64420656160877
220,255.68745642596082
221,226.9731587415194
222,253.32289034077638
223,239.79936372453963
224,252.31778965311796
225,249.979765722438
226,253.73831519666973
227,249.0379726667167
228,228.93452131624835
229,239.511045530616
230,242.5399930566105
231,256.7915172541826
232,253.28053785844668
233,250.4903716363179
234,240.5709360476529
235,246.67302167615145
236,251.33815937815274
237,246.75381037225824
238,253.25563547780376
239,265.7622864868877
240,252.36863473431146
241,258.4029615258761
242,247.65365931251137
243,256.4382815383693
244,265.68203917678477
245,271.27642157516414
246,271.22932492446773
247,252.37648774812925
248,252.51684048856765
249,256.878281679101
250,272.96678767829707
251,241.3953529169592
252,251.2134868479754
253,240.5487284922564
254,254.7016764418607
255,263.7138146910494
256,251.2174392754344
257,261.4191682597087
258,238.62150344379447
259,254.007477987296
260,257.2912798023417
261,276.56250010533347
262,277.2616561372521
263,276.3074960617519
264,273.6854647219692
265,281.0399047758697
266,276.84891972007125
267,272.4048920337814
268,285.683234427918
269,280.8633174938847
270,272.11011855605756
271,275.47647340553533
272,269.71917892129414
273,273.91513781672654
274,281.36316355036536
275,286.5752252026074
276,277.4646592040633
277,285.3561585908825
278,281.352979881835
279,284.7038869586707
280,284.0764070220005
281,289.322923291245
282,286.3117394212461
283,274.8959422575721
284,287.5225584288192
285,284.5091806819245
286,293.12108405764627
287,279.6774305512405
288,286.3941817305862
289,288.4498893985535
290,278.4114132095756
291,285.5056223915351
292,284.08568554741873
293,276.35292076832485
294,280.25722073404734
295,286.07790413725945
296,280.0394113498538
297,283.75487669089824
298,284.5005519214051
299,284.0422355690453
300,286.06984121786013
301,281.5376285441415
302,287.6439221354908
303,281.0069085316336
304,283.65169425610395
305,287.2909387095738
306,285.48932343217007
307,283.9320429565785
308,279.85241923921865
