Iteration,Best_Fitness
1,-63.591469596231875
2,-74.92072948535137
3,-72.07169867721156
4,-79.33449534163495
5,-86.00084932702332
6,-90.86593758789591
7,-92.63274404311565
8,-71.26620745776597
9,-64.31661608347244
10,-65.45434190600731
11,-69.53116722793592
12,-36.5609322823515
13,-26.036939034432645
14,-66.61952492756923
15,-69.81791778103346
16,-80.59400247985492
17,-45.56470078240055
18,-80.28587807583943
19,-40.72652349262608
20,-86.48987480430866
21,-56.480468056001655
22,-50.852748866597516
23,-36.78480325003842
24,-42.23772003098297
25,-46.38228157080503
26,4.227914190978606
27,-28.250337460195
28,-36.30036838775031
29,-35.16357542050507
30,-45.295339958046746
31,-9.17424059348746
32,-13.909347952858942
33,-29.232365114297966
34,32.75607864003085
35,-26.94939591559495
36,-21.73745562835228
37,-20.14001384297879
38,-25.13832317083926
39,-4.363360628700417
40,-11.27913101740395
41,-8.769601712307185
42,67.21692764070785
43,-21.407510389811968
44,-15.361676346224533
45,-12.18572391736004
46,-16.1814410202906
47,18.193132316419913
48,-7.581748804019535
49,-15.458134604181415
50,-17.03853281373504
51,-12.063241876930686
52,-21.34685498782356
53,-6.988235389027503
54,-23.77062192486569
55,19.907211190511674
56,-28.088496637509614
57,-5.595129716937455
58,-28.667307799551754
59,-30.7714462902832
60,-37.3887809969259
61,-19.28912279652159
62,32.35335312766565
63,-9.059962626214746
64,3.8489563637558546
65,-16.673943401086557
66,5.332485357246815
67,18.15148546171334
68,28.03981114753579
69,1.5004084557634159
70,49.10051959930179
71,-4.255230449628904
72,43.20767176795405
73,38.18698135477613
74,18.782093201996517
75,27.90839028614701
76,15.21109125153887
77,-13.576007005155324
78,19.122606215129416
79,68.61008127575596
80,35.53472015763441
81,-11.286253398070906
82,5.128016077787254
83,29.88843237610552
84,9.68603434207296
85,21.487883975286667
86,1.2683515092248228
87,2.467914978188193
88,42.75387775976117
89,7.405730728575518
90,27.785685948760328
91,45.172966613816484
92,63.982856708287024
93,56.5758023055444
94,18.72463134983757
95,8.749724152108403
96,19.281705907949966
97,17.44033849768342
98,17.82503979429118
99,7.378708339342725
100,-1.3673520978208615
101,96.43094475971333
102,56.677010430719506
103,62.92602969810015
104,12.579387198094683
105,54.37836257012441
106,48.25357373763171
107,49.94422035052927
108,54.45841182837044
109,10.395005901342056
110,68.18084222655489
111,-3.2024377017573444
112,33.6533522905044
113,17.92800062178633
114,31.48378774960379
115,26.270609155807513
116,24.114617777555036
117,45.576614339808096
118,25.897773370514038
119,40.12920497900471
120,36.408489485952686
121,35.213889999599154
122,49.60281807434968
123,36.27112947597597
124,35.413324758248244
125,24.034744400621662
